id,time,pop
7,2.2975365451312433,2460
7,4.70780592216405,2412
7,7.179655102450844,2343
7,9.69660395182238,2302
7,12.193241571113356,2270
7,14.713055028671238,2297
7,17.209433699829404,2277
7,19.786782447439826,2310
7,22.393126100630923,2264
7,24.879488024530055,2265
7,27.398491341594298,2270
7,29.88805253752931,2301
7,32.38526084938513,2280
7,34.88462131469093,2232
7,37.36689384466263,2288
7,39.834874488715954,2305
7,42.3643690944936,2317
7,44.81268151163431,2295
7,47.29581865571824,2276
7,49.74909318526001,2258
7,52.189343032399606,2250
7,54.598238392725065,2274
7,57.1396257643374,2305
7,59.553872426883075,2308
7,62.0648843304106,2281
7,64.46042658936828,2276
7,66.89418525104401,2310
7,69.48193273275781,2313
7,72.08586796789658,2301
7,74.48567991390861,2294
7,76.89130415133764,2222
7,79.28145677691217,2273
7,81.75568691151322,2259
7,84.28633354291586,2289
7,86.74529845985928,2334
7,89.25197086940452,2284
7,91.83777117393552,2250
7,94.32926434703379,2296
7,96.81948527072515,2304
7,99.3282602246503,2280
7,101.72594498715135,2278
7,104.3112871252674,2277
7,106.74797861171967,2304
7,109.34114776977056,2268
7,111.88170071928559,2233
7,114.40200678988029,2259
7,116.94824352087899,2264
7,119.45635209855419,2279
7,121.97027885640168,2288
7,124.49840904296777,2330
7,126.90473700650037,2331
7,129.43232743259324,2281
7,131.81378784218757,2315
7,134.29499217329047,2318
7,136.6391158815677,2330
7,139.13980966894368,2300
7,141.64520789579643,2317
7,144.1325745468042,2307
7,146.58329760122774,2270
7,149.2234830542612,2299
7,151.8185521965488,2262
7,154.40237229628357,2275
7,156.94935422175496,2275
7,159.43743982367528,2267
7,162.04508505377893,2297
7,164.54498250686177,2273
7,167.05409845602009,2267
7,169.63945297293085,2315
7,172.13994930915902,2271
7,174.67503739594665,2254
7,177.10245460411537,2256
7,179.5629471487555,2280
7,182.04282877854936,2287
7,184.49680262189494,2294
7,186.97661894478296,2284
7,189.3838710642401,2298
7,191.97516639098004,2293
7,194.4248013230685,2335
7,196.95582368126645,2285
7,199.39029569352044,2270
7,201.91452475488643,2280
7,204.4729202214157,2256
7,206.85523035608549,2292
7,209.36142087657748,2320
7,211.90641214115095,2289
7,214.39408891367503,2328
7,216.96742294196721,2318
7,219.4576316385734,2311
7,221.93218315897278,2271
7,224.36515041922172,2281
7,226.78930403955528,2298
7,229.30471073700787,2306
7,231.80147243081228,2315
7,234.3051829040615,2332
7,236.83706077802677,2287
7,239.4626595155526,2261
7,241.8448921873426,2288
7,244.3494365746858,2295
7,246.96719237010083,2233
7,249.59344801812446,2200
7,252.11483249857739,2240
7,254.66516804665494,2254
7,257.29279543970694,2279
7,259.8099106085242,2283
7,262.36234532437487,2269
7,264.8415575989245,2329
7,267.3449577871166,2286
7,269.80496276622995,2313
7,272.26962714855654,2327
7,274.82914655938555,2257
7,277.2282228804801,2252
7,279.5598547883758,2249
7,282.1094962379328,2245
7,284.6639552700869,2216
7,287.255689887169,2238
7,289.6282056442302,2238
7,292.27360318157065,2279
7,294.6959821901178,2258
7,297.28581165633,2198
7,299.92099564682985,2212
7,302.47207650059636,2250
7,304.95756564332856,2273
7,307.4782765239096,2274
7,309.966031179161,2268
7,312.52237184110305,2306
7,314.95524984014986,2320
7,317.3217594130646,2302
7,319.7841185795126,2261
7,322.1152036738572,2296
7,324.7670326643147,2210
7,327.3220555576662,2211
7,329.9068915350389,2202
7,332.42163453525615,2280
